Order_ID,Order_Date,Product_Category,Product_Name,Customer_Segment,Review_Text,Rating,Sentiment_Score,Sentiment_Label,Response_Status
ORD-2004,2025-11-09,Fashion,Product_41,Consumer,"Arrived on time, works as expected.",3,-0.32,Neutral,Pending
ORD-2005,2025-06-22,Electronics,Product_49,Consumer,Decent quality.,3,0.06,Neutral,Replied
ORD-2006,2025-03-08,Fashion,Product_44,Corporate,"Amazing quality, fast shipping!",5,0.76,Positive,Replied
ORD-2007,2025-10-17,Sports,Product_7,Consumer,Perfect fit and great color.,5,0.59,Positive,Pending
ORD-2008,2025-02-10,Fashion,Product_26,Consumer,Broken on arrival.,1,-0.65,Negative,Replied
ORD-2009,2025-12-22,Electronics,Product_8,Consumer,Very poor customer service.,2,-0.72,Negative,Replied
ORD-2010,2025-09-30,Electronics,Product_23,Consumer,Decent quality.,3,0.34,Neutral,Pending
ORD-2011,2025-12-24,Fashion,Product_6,Corporate,Does not match the description.,1,-0.56,Negative,Pending
ORD-2012,2025-08-31,Sports,Product_44,Corporate,Worst purchase ever.,1,-0.84,Negative,Replied
ORD-2013,2025-04-11,Fashion,Product_22,Small Business,"Average product, nothing special.",3,0.2,Neutral,Pending
ORD-2014,2025-10-22,Electronics,Product_30,Corporate,It's okay for the price.,3,0.34,Neutral,Replied
ORD-2015,2025-09-30,Fashion,Product_20,Corporate,Very poor customer service.,1,-0.93,Negative,Replied
ORD-2016,2025-11-01,Fashion,Product_24,Consumer,Perfect fit and great color.,4,0.59,Positive,Pending
ORD-2017,2025-10-22,Beauty,Product_47,Small Business,Very poor customer service.,1,-0.53,Negative,Pending
ORD-2018,2025-08-12,Beauty,Product_50,Consumer,Broken on arrival.,1,-0.63,Negative,Replied
ORD-2019,2025-02-11,Fashion,Product_49,Consumer,"Arrived on time, works as expected.",3,0.31,Neutral,Pending
ORD-2020,2025-05-21,Electronics,Product_19,Small Business,"Arrived on time, works as expected.",3,-0.33,Neutral,Replied
ORD-2021,2025-05-25,Sports,Product_14,Corporate,"Amazing quality, fast shipping!",4,0.85,Positive,Pending
ORD-2022,2025-07-04,Home & Kitchen,Product_17,Small Business,"Amazing quality, fast shipping!",4,0.81,Positive,Pending
ORD-2023,2025-05-28,Fashion,Product_38,Corporate,It's okay for the price.,3,-0.24,Neutral,Replied
ORD-2024,2025-04-20,Beauty,Product_40,Small Business,Decent quality.,3,0.35,Neutral,Pending
ORD-2025,2025-04-30,Sports,Product_22,Small Business,"Arrived on time, works as expected.",3,-0.25,Neutral,Pending
ORD-2026,2025-02-15,Beauty,Product_17,Corporate,Does not match the description.,1,-0.5,Negative,Pending
ORD-2027,2025-12-19,Electronics,Product_8,Corporate,Will definitely buy again.,5,0.68,Positive,Pending
ORD-2028,2025-12-07,Fashion,Product_11,Consumer,Decent quality.,3,-0.14,Neutral,Replied
ORD-2029,2025-12-20,Sports,Product_10,Corporate,Decent quality.,3,-0.39,Neutral,Replied
ORD-2030,2025-12-02,Electronics,Product_50,Small Business,"Arrived on time, works as expected.",3,0.27,Neutral,Pending
ORD-2031,2025-01-24,Sports,Product_13,Small Business,Does not match the description.,1,-0.53,Negative,Pending
ORD-2032,2025-06-27,Beauty,Product_3,Small Business,Perfect fit and great color.,5,0.65,Positive,Replied
ORD-2033,2025-02-04,Sports,Product_12,Small Business,Very poor customer service.,2,-0.86,Negative,Pending
ORD-2034,2025-07-11,Beauty,Product_9,Corporate,"Arrived on time, works as expected.",3,-0.11,Neutral,Pending
ORD-2035,2025-09-09,Fashion,Product_4,Consumer,Very poor customer service.,2,-0.91,Negative,Replied
ORD-2036,2025-11-12,Beauty,Product_21,Consumer,Does not match the description.,2,-0.91,Negative,Pending
ORD-2037,2025-04-03,Sports,Product_28,Small Business,Decent quality.,3,-0.02,Neutral,Replied
ORD-2038,2025-04-21,Electronics,Product_11,Small Business,It's okay for the price.,3,0.35,Neutral,Pending
ORD-2039,2025-07-05,Sports,Product_24,Consumer,Very poor customer service.,1,-0.54,Negative,Pending
ORD-2040,2025-07-14,Sports,Product_41,Corporate,Broken on arrival.,2,-0.87,Negative,Pending
ORD-2041,2025-08-04,Electronics,Product_34,Corporate,Will definitely buy again.,4,0.87,Positive,Replied
ORD-2042,2025-04-14,Home & Kitchen,Product_18,Small Business,Perfect fit and great color.,5,0.85,Positive,Pending
ORD-2043,2025-07-23,Electronics,Product_12,Consumer,Worst purchase ever.,1,-0.93,Negative,Pending
ORD-2044,2025-10-15,Fashion,Product_41,Consumer,It's okay for the price.,3,0.04,Neutral,Pending
ORD-2045,2025-09-10,Home & Kitchen,Product_8,Corporate,Perfect fit and great color.,4,0.93,Positive,Pending
ORD-2046,2025-02-14,Home & Kitchen,Product_6,Corporate,Does not match the description.,1,-0.82,Negative,Pending
ORD-2047,2026-01-01,Sports,Product_4,Consumer,Very poor customer service.,1,-0.75,Negative,Pending
ORD-2048,2025-04-18,Fashion,Product_47,Consumer,It's okay for the price.,3,-0.06,Neutral,Replied
ORD-2049,2025-06-02,Electronics,Product_49,Small Business,Worst purchase ever.,2,-0.76,Negative,Pending
ORD-2050,2025-07-17,Sports,Product_15,Consumer,Very poor customer service.,2,-0.84,Negative,Pending
ORD-2051,2025-11-21,Home & Kitchen,Product_13,Small Business,Worst purchase ever.,2,-0.86,Negative,Replied
ORD-2052,2025-04-22,Sports,Product_35,Corporate,Worst purchase ever.,2,-0.62,Negative,Replied
ORD-2053,2025-08-13,Fashion,Product_25,Corporate,Very poor customer service.,2,-0.55,Negative,Pending
ORD-2054,2025-09-14,Beauty,Product_1,Corporate,"Arrived on time, works as expected.",3,0.04,Neutral,Replied
ORD-2055,2025-03-02,Electronics,Product_12,Small Business,"Amazing quality, fast shipping!",4,0.51,Positive,Pending
ORD-2056,2025-10-13,Fashion,Product_44,Corporate,Very poor customer service.,1,-0.51,Negative,Replied
ORD-2057,2025-09-06,Beauty,Product_1,Corporate,Exceeded my expectations.,4,0.88,Positive,Pending
ORD-2058,2025-12-15,Electronics,Product_20,Corporate,Very poor customer service.,1,-0.5,Negative,Pending
ORD-2059,2025-11-08,Electronics,Product_7,Corporate,It's okay for the price.,3,0.36,Neutral,Replied
ORD-2060,2025-01-26,Fashion,Product_4,Small Business,Very poor customer service.,1,-0.73,Negative,Replied
ORD-2061,2025-07-05,Fashion,Product_48,Small Business,Decent quality.,3,-0.21,Neutral,Pending
ORD-2062,2025-01-29,Fashion,Product_23,Small Business,"Average product, nothing special.",3,0.15,Neutral,Replied
ORD-2063,2025-05-05,Electronics,Product_37,Corporate,Broken on arrival.,2,-0.81,Negative,Replied
ORD-2064,2025-05-18,Home & Kitchen,Product_11,Small Business,Broken on arrival.,2,-0.99,Negative,Pending
ORD-2065,2025-11-18,Home & Kitchen,Product_20,Corporate,Perfect fit and great color.,5,0.97,Positive,Pending
ORD-2066,2025-10-11,Home & Kitchen,Product_12,Consumer,Very poor customer service.,2,-0.58,Negative,Pending
ORD-2067,2025-08-25,Electronics,Product_46,Consumer,Broken on arrival.,1,-0.52,Negative,Pending
ORD-2068,2025-09-06,Beauty,Product_12,Consumer,Broken on arrival.,2,-0.76,Negative,Pending
ORD-2069,2025-06-08,Home & Kitchen,Product_46,Small Business,Very poor customer service.,2,-0.84,Negative,Pending
ORD-2070,2025-04-01,Sports,Product_36,Consumer,Decent quality.,3,-0.36,Neutral,Replied
ORD-2071,2025-09-05,Beauty,Product_24,Small Business,It's okay for the price.,3,0.39,Neutral,Replied
ORD-2072,2025-01-17,Electronics,Product_39,Consumer,"Average product, nothing special.",3,0.07,Neutral,Replied
ORD-2073,2025-08-25,Beauty,Product_24,Corporate,Worst purchase ever.,1,-0.58,Negative,Pending
ORD-2074,2025-06-14,Home & Kitchen,Product_2,Small Business,Broken on arrival.,2,-0.6,Negative,Replied
ORD-2075,2025-01-05,Electronics,Product_7,Corporate,It's okay for the price.,3,0.33,Neutral,Replied
ORD-2076,2025-01-12,Fashion,Product_44,Consumer,Perfect fit and great color.,4,0.61,Positive,Replied
ORD-2077,2025-08-09,Sports,Product_8,Consumer,Worst purchase ever.,1,-0.55,Negative,Replied
ORD-2078,2025-08-07,Beauty,Product_29,Consumer,Decent quality.,3,0.37,Neutral,Pending
ORD-2079,2025-11-16,Electronics,Product_45,Consumer,It's okay for the price.,3,0.32,Neutral,Replied
ORD-2080,2025-08-17,Electronics,Product_27,Small Business,Decent quality.,3,-0.2,Neutral,Pending
ORD-2081,2025-01-02,Electronics,Product_42,Small Business,Very poor customer service.,1,-0.8,Negative,Replied
ORD-2082,2025-05-28,Electronics,Product_22,Consumer,Does not match the description.,1,-0.75,Negative,Pending
ORD-2083,2025-07-11,Sports,Product_16,Corporate,Does not match the description.,1,-0.6,Negative,Pending
ORD-2084,2025-03-28,Electronics,Product_39,Consumer,Broken on arrival.,2,-0.54,Negative,Replied
ORD-2085,2025-04-29,Home & Kitchen,Product_10,Consumer,Decent quality.,3,-0.34,Neutral,Replied
ORD-2086,2025-06-25,Home & Kitchen,Product_15,Small Business,Perfect fit and great color.,4,0.75,Positive,Pending
ORD-2087,2025-03-21,Beauty,Product_28,Consumer,Worst purchase ever.,1,-0.81,Negative,Pending
ORD-2088,2025-07-15,Fashion,Product_18,Consumer,Broken on arrival.,1,-0.7,Negative,Pending
ORD-2089,2025-11-06,Fashion,Product_42,Corporate,Exceeded my expectations.,4,0.83,Positive,Pending
ORD-2090,2025-03-05,Sports,Product_11,Small Business,Decent quality.,3,0.24,Neutral,Replied
ORD-2091,2025-03-28,Electronics,Product_38,Small Business,It's okay for the price.,3,-0.07,Neutral,Pending
ORD-2092,2025-01-03,Beauty,Product_22,Small Business,Perfect fit and great color.,4,0.7,Positive,Replied
ORD-2093,2025-08-20,Home & Kitchen,Product_32,Consumer,Will definitely buy again.,4,0.89,Positive,Pending
ORD-2094,2025-08-06,Electronics,Product_48,Small Business,Does not match the description.,2,-0.9,Negative,Replied
ORD-2095,2025-12-27,Beauty,Product_40,Consumer,Decent quality.,3,0.24,Neutral,Pending
ORD-2096,2025-06-15,Beauty,Product_3,Corporate,Exceeded my expectations.,5,0.9,Positive,Replied
ORD-2097,2025-08-06,Fashion,Product_2,Corporate,Broken on arrival.,2,-0.57,Negative,Pending
ORD-2098,2025-06-02,Beauty,Product_3,Small Business,"Arrived on time, works as expected.",3,-0.04,Neutral,Pending
ORD-2099,2025-02-21,Electronics,Product_19,Corporate,Perfect fit and great color.,4,0.62,Positive,Replied
ORD-2100,2025-10-02,Sports,Product_33,Corporate,Will definitely buy again.,5,0.88,Positive,Replied
ORD-2101,2025-10-29,Fashion,Product_47,Corporate,It's okay for the price.,3,-0.27,Neutral,Pending
ORD-2102,2025-04-07,Electronics,Product_16,Small Business,"Arrived on time, works as expected.",3,-0.18,Neutral,Replied
ORD-2103,2025-07-27,Fashion,Product_5,Small Business,"Arrived on time, works as expected.",3,0.07,Neutral,Replied
ORD-2104,2025-07-10,Sports,Product_19,Consumer,Decent quality.,3,-0.29,Neutral,Pending
ORD-2105,2025-10-20,Beauty,Product_26,Corporate,Decent quality.,3,0.07,Neutral,Replied
ORD-2106,2025-06-15,Fashion,Product_5,Consumer,Worst purchase ever.,1,-0.83,Negative,Pending
ORD-2107,2025-05-13,Sports,Product_8,Corporate,"Amazing quality, fast shipping!",5,0.97,Positive,Replied
ORD-2108,2025-10-09,Sports,Product_3,Corporate,Perfect fit and great color.,4,0.57,Positive,Replied
ORD-2109,2025-01-08,Sports,Product_6,Corporate,Decent quality.,3,-0.34,Neutral,Replied
ORD-2110,2025-12-28,Home & Kitchen,Product_37,Corporate,Very poor customer service.,1,-0.51,Negative,Pending
ORD-2111,2025-10-22,Home & Kitchen,Product_10,Corporate,"Amazing quality, fast shipping!",5,0.67,Positive,Pending
ORD-2112,2025-08-01,Fashion,Product_46,Corporate,Will definitely buy again.,5,0.8,Positive,Replied
ORD-2113,2025-06-22,Beauty,Product_20,Corporate,Will definitely buy again.,5,0.65,Positive,Replied
ORD-2114,2025-04-26,Fashion,Product_20,Small Business,Worst purchase ever.,2,-0.54,Negative,Pending
ORD-2115,2025-01-12,Home & Kitchen,Product_9,Corporate,Will definitely buy again.,4,0.96,Positive,Pending
ORD-2116,2025-10-11,Home & Kitchen,Product_8,Consumer,Perfect fit and great color.,5,0.65,Positive,Pending
ORD-2117,2025-07-07,Sports,Product_45,Small Business,Worst purchase ever.,1,-0.74,Negative,Pending
ORD-2118,2025-03-15,Fashion,Product_28,Small Business,Broken on arrival.,1,-0.67,Negative,Replied
ORD-2119,2025-05-09,Home & Kitchen,Product_21,Small Business,Does not match the description.,1,-0.81,Negative,Replied
ORD-2120,2025-11-09,Fashion,Product_34,Small Business,Perfect fit and great color.,4,0.73,Positive,Replied
ORD-2121,2025-11-09,Home & Kitchen,Product_38,Consumer,Will definitely buy again.,4,0.58,Positive,Pending
ORD-2122,2025-08-29,Home & Kitchen,Product_41,Small Business,"Average product, nothing special.",3,-0.19,Neutral,Pending
ORD-2123,2025-07-07,Home & Kitchen,Product_16,Consumer,Very poor customer service.,1,-0.92,Negative,Pending
ORD-2124,2025-03-23,Home & Kitchen,Product_42,Small Business,Will definitely buy again.,4,0.7,Positive,Replied
ORD-2125,2025-07-04,Home & Kitchen,Product_20,Small Business,It's okay for the price.,3,-0.02,Neutral,Replied
ORD-2126,2025-08-23,Beauty,Product_17,Small Business,Perfect fit and great color.,4,0.98,Positive,Pending
ORD-2127,2025-07-27,Home & Kitchen,Product_6,Consumer,Will definitely buy again.,5,0.56,Positive,Pending
ORD-2128,2025-06-09,Sports,Product_11,Consumer,Very poor customer service.,1,-0.92,Negative,Pending
ORD-2129,2025-03-21,Electronics,Product_21,Small Business,Decent quality.,3,-0.25,Neutral,Pending
ORD-2130,2025-06-25,Beauty,Product_12,Consumer,Broken on arrival.,1,-0.61,Negative,Pending
ORD-2131,2025-07-10,Sports,Product_11,Consumer,Broken on arrival.,2,-0.78,Negative,Replied
ORD-2132,2025-04-14,Sports,Product_18,Consumer,It's okay for the price.,3,0.01,Neutral,Pending
ORD-2133,2025-12-05,Fashion,Product_43,Consumer,"Arrived on time, works as expected.",3,0.12,Neutral,Pending
ORD-2134,2025-01-29,Fashion,Product_14,Consumer,Exceeded my expectations.,5,0.83,Positive,Replied
ORD-2135,2025-10-25,Beauty,Product_10,Consumer,Decent quality.,3,0.28,Neutral,Replied
ORD-2136,2025-11-08,Sports,Product_5,Small Business,Decent quality.,3,-0.15,Neutral,Pending
ORD-2137,2025-02-24,Fashion,Product_4,Small Business,"Amazing quality, fast shipping!",4,0.7,Positive,Replied
ORD-2138,2025-12-22,Beauty,Product_49,Small Business,Worst purchase ever.,2,-0.66,Negative,Pending
ORD-2139,2025-04-15,Home & Kitchen,Product_43,Consumer,Decent quality.,3,0.29,Neutral,Replied
ORD-2140,2025-05-03,Electronics,Product_21,Consumer,"Average product, nothing special.",3,0.09,Neutral,Replied
ORD-2141,2025-12-17,Fashion,Product_30,Consumer,Does not match the description.,1,-0.97,Negative,Pending
ORD-2142,2025-09-19,Fashion,Product_41,Consumer,Broken on arrival.,1,-0.63,Negative,Pending
ORD-2143,2025-11-23,Electronics,Product_26,Consumer,"Average product, nothing special.",3,-0.27,Neutral,Pending
ORD-2144,2025-01-05,Beauty,Product_13,Small Business,Decent quality.,3,-0.33,Neutral,Replied
ORD-2145,2025-10-31,Electronics,Product_46,Consumer,Perfect fit and great color.,5,0.54,Positive,Replied
ORD-2146,2025-10-10,Sports,Product_48,Small Business,Worst purchase ever.,2,-0.64,Negative,Replied
ORD-2147,2025-05-31,Home & Kitchen,Product_45,Consumer,Perfect fit and great color.,4,0.78,Positive,Pending
ORD-2148,2025-08-13,Sports,Product_19,Consumer,Broken on arrival.,2,-0.87,Negative,Replied
ORD-2149,2025-12-27,Sports,Product_43,Corporate,Exceeded my expectations.,4,0.97,Positive,Pending
ORD-2150,2025-06-18,Sports,Product_32,Corporate,Exceeded my expectations.,4,0.74,Positive,Pending
ORD-2151,2025-09-18,Sports,Product_50,Small Business,Does not match the description.,2,-0.67,Negative,Pending
ORD-2152,2025-11-05,Fashion,Product_50,Consumer,Decent quality.,3,0.16,Neutral,Replied
ORD-2153,2025-03-07,Fashion,Product_45,Consumer,"Arrived on time, works as expected.",3,-0.31,Neutral,Pending
ORD-2154,2025-04-12,Beauty,Product_46,Consumer,Worst purchase ever.,2,-0.51,Negative,Replied
ORD-2155,2025-12-03,Fashion,Product_28,Corporate,It's okay for the price.,3,-0.17,Neutral,Replied
ORD-2156,2025-03-03,Home & Kitchen,Product_33,Consumer,"Arrived on time, works as expected.",3,-0.05,Neutral,Replied
ORD-2157,2025-09-06,Fashion,Product_41,Corporate,Does not match the description.,1,-0.71,Negative,Pending
ORD-2158,2025-10-26,Electronics,Product_31,Consumer,Very poor customer service.,2,-0.59,Negative,Pending
ORD-2159,2025-09-15,Sports,Product_24,Corporate,Perfect fit and great color.,5,0.98,Positive,Replied
ORD-2160,2025-07-24,Fashion,Product_20,Consumer,"Arrived on time, works as expected.",3,0.14,Neutral,Replied
ORD-2161,2025-02-11,Electronics,Product_15,Small Business,Perfect fit and great color.,5,0.84,Positive,Replied
ORD-2162,2025-03-04,Electronics,Product_47,Corporate,"Average product, nothing special.",3,-0.13,Neutral,Pending
ORD-2163,2025-08-11,Sports,Product_21,Consumer,Exceeded my expectations.,5,0.59,Positive,Replied
ORD-2164,2025-08-16,Home & Kitchen,Product_4,Consumer,"Amazing quality, fast shipping!",5,0.82,Positive,Replied
ORD-2165,2025-08-04,Sports,Product_35,Small Business,"Average product, nothing special.",3,0.09,Neutral,Pending
ORD-2166,2025-12-11,Home & Kitchen,Product_36,Small Business,Perfect fit and great color.,5,0.77,Positive,Replied
ORD-2167,2025-09-03,Fashion,Product_8,Consumer,Exceeded my expectations.,5,0.98,Positive,Pending
ORD-2168,2025-01-23,Electronics,Product_16,Consumer,"Amazing quality, fast shipping!",4,0.57,Positive,Pending
ORD-2169,2025-08-09,Sports,Product_42,Corporate,Worst purchase ever.,2,-0.57,Negative,Replied
ORD-2170,2025-03-09,Home & Kitchen,Product_37,Consumer,"Average product, nothing special.",3,-0.34,Neutral,Pending
ORD-2171,2025-12-30,Beauty,Product_30,Consumer,Decent quality.,3,-0.23,Neutral,Replied
ORD-2172,2025-04-29,Beauty,Product_27,Corporate,Very poor customer service.,1,-0.92,Negative,Replied
ORD-2173,2025-03-03,Home & Kitchen,Product_11,Small Business,Exceeded my expectations.,5,0.56,Positive,Replied
ORD-2174,2025-01-02,Electronics,Product_39,Corporate,"Amazing quality, fast shipping!",5,0.73,Positive,Pending
ORD-2175,2025-04-03,Fashion,Product_23,Small Business,"Amazing quality, fast shipping!",5,0.6,Positive,Pending
ORD-2176,2025-06-27,Home & Kitchen,Product_17,Small Business,Worst purchase ever.,1,-0.95,Negative,Pending
ORD-2177,2025-11-19,Electronics,Product_8,Small Business,Exceeded my expectations.,5,0.57,Positive,Replied
ORD-2178,2025-01-27,Home & Kitchen,Product_31,Corporate,Exceeded my expectations.,4,0.54,Positive,Pending
ORD-2179,2025-05-30,Beauty,Product_50,Corporate,"Amazing quality, fast shipping!",5,0.78,Positive,Pending
ORD-2180,2025-08-08,Electronics,Product_5,Consumer,Broken on arrival.,2,-0.53,Negative,Replied
ORD-2181,2025-01-23,Home & Kitchen,Product_47,Consumer,Exceeded my expectations.,5,0.94,Positive,Pending
ORD-2182,2025-05-07,Sports,Product_25,Small Business,Perfect fit and great color.,4,0.67,Positive,Pending
ORD-2183,2025-11-25,Home & Kitchen,Product_12,Small Business,Perfect fit and great color.,4,0.56,Positive,Replied
ORD-2184,2025-08-18,Sports,Product_18,Small Business,Exceeded my expectations.,4,0.54,Positive,Replied
ORD-2185,2025-10-12,Beauty,Product_43,Corporate,Broken on arrival.,1,-0.94,Negative,Pending
ORD-2186,2025-11-05,Sports,Product_9,Consumer,Exceeded my expectations.,4,0.8,Positive,Replied
ORD-2187,2025-03-11,Beauty,Product_8,Corporate,It's okay for the price.,3,-0.11,Neutral,Pending
ORD-2188,2025-11-02,Sports,Product_24,Consumer,"Average product, nothing special.",3,-0.06,Neutral,Replied
ORD-2189,2025-03-03,Fashion,Product_7,Corporate,Decent quality.,3,0.09,Neutral,Replied
ORD-2190,2025-09-10,Home & Kitchen,Product_44,Corporate,Broken on arrival.,2,-0.59,Negative,Replied
ORD-2191,2025-10-01,Fashion,Product_11,Corporate,Decent quality.,3,-0.04,Neutral,Replied
ORD-2192,2025-10-02,Fashion,Product_16,Small Business,Decent quality.,3,-0.31,Neutral,Replied
ORD-2193,2025-12-05,Electronics,Product_50,Corporate,Worst purchase ever.,2,-0.75,Negative,Pending
ORD-2194,2025-02-19,Fashion,Product_22,Corporate,Broken on arrival.,2,-0.6,Negative,Pending
ORD-2195,2025-04-07,Electronics,Product_48,Small Business,Decent quality.,3,0.07,Neutral,Replied
ORD-2196,2025-01-30,Home & Kitchen,Product_28,Corporate,Broken on arrival.,2,-0.53,Negative,Replied
ORD-2197,2025-08-24,Beauty,Product_6,Corporate,It's okay for the price.,3,0.21,Neutral,Replied
ORD-2198,2025-07-10,Sports,Product_45,Corporate,Worst purchase ever.,2,-0.78,Negative,Pending
ORD-2199,2025-06-17,Fashion,Product_38,Small Business,Broken on arrival.,2,-0.68,Negative,Pending
ORD-2200,2025-01-02,Beauty,Product_32,Small Business,"Amazing quality, fast shipping!",5,0.65,Positive,Replied
ORD-2201,2025-12-20,Sports,Product_28,Corporate,Does not match the description.,1,-0.72,Negative,Pending
ORD-2202,2025-02-21,Sports,Product_9,Small Business,Decent quality.,3,-0.25,Neutral,Replied
ORD-2203,2025-10-01,Fashion,Product_32,Corporate,Exceeded my expectations.,4,0.9,Positive,Replied
ORD-2204,2025-02-26,Sports,Product_37,Small Business,Does not match the description.,1,-0.86,Negative,Replied
ORD-2205,2025-09-06,Electronics,Product_42,Corporate,Very poor customer service.,2,-0.94,Negative,Replied
ORD-2206,2025-12-09,Sports,Product_37,Small Business,Exceeded my expectations.,5,0.84,Positive,Pending
ORD-2207,2025-05-01,Sports,Product_19,Consumer,Perfect fit and great color.,4,0.67,Positive,Pending
ORD-2208,2025-06-28,Sports,Product_50,Corporate,Worst purchase ever.,2,-0.86,Negative,Pending
ORD-2209,2025-05-27,Fashion,Product_13,Small Business,"Arrived on time, works as expected.",3,-0.39,Neutral,Pending
ORD-2210,2025-11-06,Home & Kitchen,Product_32,Small Business,Perfect fit and great color.,5,0.77,Positive,Pending
ORD-2211,2025-08-01,Home & Kitchen,Product_14,Consumer,Very poor customer service.,1,-0.52,Negative,Pending
ORD-2212,2025-05-11,Beauty,Product_23,Consumer,It's okay for the price.,3,-0.07,Neutral,Replied
ORD-2213,2025-08-03,Fashion,Product_11,Small Business,Very poor customer service.,2,-0.5,Negative,Replied
ORD-2214,2025-08-04,Sports,Product_16,Corporate,It's okay for the price.,3,-0.15,Neutral,Replied
ORD-2215,2025-10-04,Fashion,Product_11,Corporate,Worst purchase ever.,2,-0.92,Negative,Pending
ORD-2216,2025-01-29,Beauty,Product_9,Consumer,Broken on arrival.,2,-0.59,Negative,Replied
ORD-2217,2025-09-21,Home & Kitchen,Product_14,Small Business,Perfect fit and great color.,5,0.53,Positive,Replied
ORD-2218,2025-10-25,Electronics,Product_34,Corporate,Worst purchase ever.,1,-0.78,Negative,Pending
ORD-2219,2025-12-18,Home & Kitchen,Product_20,Corporate,Worst purchase ever.,2,-0.95,Negative,Pending
ORD-2220,2025-06-18,Fashion,Product_12,Consumer,Very poor customer service.,1,-0.68,Negative,Pending
ORD-2221,2025-06-10,Fashion,Product_46,Corporate,"Arrived on time, works as expected.",3,-0.07,Neutral,Pending
ORD-2222,2025-06-01,Sports,Product_31,Corporate,"Amazing quality, fast shipping!",5,0.9,Positive,Pending
ORD-2223,2025-12-07,Fashion,Product_47,Corporate,Perfect fit and great color.,4,0.64,Positive,Pending
ORD-2224,2025-12-17,Electronics,Product_46,Corporate,Broken on arrival.,1,-0.92,Negative,Replied
ORD-2225,2025-01-14,Electronics,Product_49,Consumer,"Amazing quality, fast shipping!",5,0.53,Positive,Replied
ORD-2226,2025-12-03,Home & Kitchen,Product_17,Consumer,Perfect fit and great color.,4,0.54,Positive,Replied
ORD-2227,2025-03-28,Beauty,Product_46,Corporate,Broken on arrival.,2,-0.65,Negative,Replied
ORD-2228,2025-02-27,Electronics,Product_34,Small Business,Very poor customer service.,1,-0.86,Negative,Replied
ORD-2229,2025-11-12,Electronics,Product_1,Small Business,Decent quality.,3,0.27,Neutral,Replied
ORD-2230,2025-02-06,Sports,Product_26,Small Business,Does not match the description.,1,-0.63,Negative,Pending
ORD-2231,2025-02-13,Home & Kitchen,Product_16,Consumer,Does not match the description.,1,-0.7,Negative,Replied
ORD-2232,2025-06-22,Fashion,Product_18,Small Business,"Average product, nothing special.",3,-0.05,Neutral,Pending
ORD-2233,2025-03-02,Sports,Product_14,Corporate,Decent quality.,3,0.32,Neutral,Pending
ORD-2234,2025-03-27,Electronics,Product_8,Small Business,Does not match the description.,2,-0.71,Negative,Replied
ORD-2235,2025-06-07,Fashion,Product_18,Corporate,It's okay for the price.,3,0.38,Neutral,Replied
ORD-2236,2025-12-08,Beauty,Product_3,Consumer,Very poor customer service.,1,-0.99,Negative,Pending
ORD-2237,2025-03-16,Electronics,Product_10,Consumer,Does not match the description.,2,-0.73,Negative,Replied
ORD-2238,2025-08-27,Home & Kitchen,Product_39,Small Business,"Amazing quality, fast shipping!",4,0.79,Positive,Pending
ORD-2239,2025-08-27,Electronics,Product_11,Small Business,"Arrived on time, works as expected.",3,-0.22,Neutral,Replied
ORD-2240,2025-11-26,Electronics,Product_4,Small Business,It's okay for the price.,3,0.39,Neutral,Pending
ORD-2241,2025-04-09,Fashion,Product_2,Corporate,"Arrived on time, works as expected.",3,-0.19,Neutral,Pending
ORD-2242,2025-02-20,Beauty,Product_43,Consumer,Decent quality.,3,-0.21,Neutral,Replied
ORD-2243,2025-05-24,Electronics,Product_46,Small Business,Will definitely buy again.,5,0.63,Positive,Replied
ORD-2244,2025-07-04,Fashion,Product_21,Consumer,Exceeded my expectations.,5,0.61,Positive,Replied
ORD-2245,2025-05-05,Sports,Product_45,Corporate,It's okay for the price.,3,0.01,Neutral,Pending
ORD-2246,2025-04-16,Home & Kitchen,Product_18,Corporate,Will definitely buy again.,5,0.57,Positive,Replied
ORD-2247,2025-10-08,Fashion,Product_19,Small Business,Perfect fit and great color.,4,0.51,Positive,Pending
ORD-2248,2025-11-22,Home & Kitchen,Product_36,Corporate,Will definitely buy again.,4,0.59,Positive,Pending
ORD-2249,2025-11-16,Electronics,Product_17,Corporate,"Arrived on time, works as expected.",3,0.16,Neutral,Replied
ORD-2250,2025-05-27,Fashion,Product_19,Consumer,Very poor customer service.,1,-0.73,Negative,Pending
ORD-2251,2025-09-04,Fashion,Product_12,Small Business,"Average product, nothing special.",3,-0.04,Neutral,Pending
ORD-2252,2025-04-11,Electronics,Product_4,Small Business,"Average product, nothing special.",3,0.14,Neutral,Pending
ORD-2253,2025-10-15,Home & Kitchen,Product_19,Small Business,Very poor customer service.,2,-0.67,Negative,Replied
ORD-2254,2025-04-17,Fashion,Product_50,Consumer,Very poor customer service.,2,-0.96,Negative,Pending
ORD-2255,2025-04-25,Home & Kitchen,Product_46,Small Business,Decent quality.,3,-0.03,Neutral,Replied
ORD-2256,2025-11-20,Beauty,Product_13,Consumer,Very poor customer service.,2,-0.74,Negative,Pending
ORD-2257,2025-10-27,Fashion,Product_50,Small Business,Decent quality.,3,0.07,Neutral,Replied
ORD-2258,2025-02-13,Home & Kitchen,Product_25,Corporate,Very poor customer service.,2,-0.62,Negative,Pending
